InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536436,23209,LUNCH BAG VINTAGE DOILY,1,2011-08-25 17:46:00,1.65,14601.0,United Kingdom
536437,D,Discount,24,2011-09-19 18:06:00,12.2,,United Kingdom
536437,22386,JUMBO BAG PINK POLKADOT,1,2011-09-19 18:06:00,1.92,,United Kingdom
536437,22633,HAND WARMER UNION JACK,3,2011-09-19 18:06:00,1.89,,United Kingdom
536437,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-09-19 18:06:00,4.37,,United Kingdom
536437,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2011-09-19 18:06:00,3.53,,United Kingdom
536437,22633,HAND WARMER UNION JACK,1,2011-09-19 18:06:00,2.02,,United Kingdom
536438,22310,IVORY KNITTED MUG COSY,1,2011-04-28 17:21:00,1.62,15570.0,France
536438,22310,IVORY KNITTED MUG COSY,1,2011-04-28 17:21:00,1.64,15570.0,France
536438,23209,LUNCH BAG VINTAGE DOILY,12,2011-04-28 17:21:00,1.81,15570.0,France
536438,22748,POPPY'S PLAYHOUSE KITCHEN,3,2011-04-28 17:21:00,2.29,15570.0,France
536438,84969,BOX OF 6 ASSORTED PINK TEACUPS,1,2011-04-28 17:21:00,4.13,15570.0,France
536438,21212,PACK OF 72 RETROSPOT TINY TINS,6,2011-04-28 17:21:00,0.58,15570.0,France
536439,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-10-14 02:24:00,1.83,13871.0,United Kingdom
536439,POST,POSTAGE,2,2011-10-14 02:24:00,18.72,13871.0,United Kingdom
536440,21915,RED RETROSPOT MINI CASES,1,2011-01-02 20:49:00,8.69,12405.0,France
536440,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-01-02 20:49:00,2.03,12405.0,France
536440,21915,RED RETROSPOT MINI CASES,1,2011-01-02 20:49:00,8.11,12405.0,France
536440,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-01-02 20:49:00,2.44,12405.0,France
536441,22386,JUMBO BAG PINK POLKADOT,1,2011-11-28 02:56:00,1.99,12370.0,United Kingdom
536441,84969,BOX OF 6 ASSORTED PINK TEACUPS,1,2011-11-28 02:56:00,4.26,12370.0,United Kingdom
536441,21212,PACK OF 72 RETROSPOT TINY TINS,1,2011-11-28 02:56:00,0.51,12370.0,United Kingdom
536441,22961,JAM MAKING SET PRINTED,4,2011-11-28 02:56:00,1.41,12370.0,United Kingdom
536441,POST,POSTAGE,3,2011-11-28 02:56:00,16.64,12370.0,United Kingdom
536441,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2011-11-28 02:56:00,4.5,12370.0,United Kingdom
536442,22752,SET 7 BABUSHKA NESTING BOXES,4,2011-04-27 18:08:00,7.87,15750.0,United Kingdom
536442,84969,BOX OF 6 ASSORTED PINK TEACUPS,2,2011-04-27 18:08:00,4.1,15750.0,United Kingdom
536442,22386,JUMBO BAG PINK POLKADOT,1,2011-04-27 18:08:00,2.14,15750.0,United Kingdom
536443,71053,WHITE METAL LANTERN,4,2011-09-16 20:49:00,3.12,15337.0,United Kingdom
536444,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-05-04 18:11:00,2.85,,United Kingdom
536444,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-05-04 18:11:00,2.05,,United Kingdom
536445,22632,HAND WARMER RED RETROSPOT,2,2011-05-22 18:08:00,1.8,15482.0,United Kingdom
536445,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-05-22 18:08:00,2.9,15482.0,United Kingdom
536445,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-05-22 18:08:00,1.61,15482.0,United Kingdom
536445,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-05-22 18:08:00,2.64,15482.0,United Kingdom
536446,22633,HAND WARMER UNION JACK,4,2011-11-08 21:19:00,1.74,12466.0,United Kingdom
536446,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-11-08 21:19:00,2.53,12466.0,United Kingdom
536446,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2011-11-08 21:19:00,4.7,12466.0,United Kingdom
536447,22633,HAND WARMER UNION JACK,1,2011-10-03 17:58:00,1.85,17246.0,United Kingdom
536447,71053,WHITE METAL LANTERN,3,2011-10-03 17:58:00,3.24,17246.0,United Kingdom
536447,22961,JAM MAKING SET PRINTED,1,2011-10-03 17:58:00,1.39,17246.0,United Kingdom
536448,23209,LUNCH BAG VINTAGE DOILY,1,2011-08-29 16:46:00,1.78,17683.0,United Kingdom
536448,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-08-29 16:46:00,2.37,17683.0,United Kingdom
536448,84969,BOX OF 6 ASSORTED PINK TEACUPS,3356,2011-08-29 16:46:00,4.34,17683.0,United Kingdom
536448,84969,BOX OF 6 ASSORTED PINK TEACUPS,1,2011-08-29 16:46:00,4.56,17683.0,United Kingdom
536449,22310,IVORY KNITTED MUG COSY,2,2011-02-13 02:39:00,1.56,,United Kingdom
536449,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2011-02-13 02:39:00,3.65,,United Kingdom
536450,D,Discount,1,2011-11-21 19:24:00,12.56,13937.0,United Kingdom
536450,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-11-21 19:24:00,3.43,13937.0,United Kingdom
536450,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-11-21 19:24:00,3.95,13937.0,United Kingdom
536451,22310,IVORY KNITTED MUG COSY,1,2011-05-29 19:27:00,1.5,12925.0,United Kingdom
536451,21915,RED RETROSPOT MINI CASES,3,2011-05-29 19:27:00,7.45,12925.0,United Kingdom
536451,22310,IVORY KNITTED MUG COSY,1,2011-05-29 19:27:00,1.52,12925.0,United Kingdom
536451,71053,WHITE METAL LANTERN,1,2011-05-29 19:27:00,3.71,12925.0,United Kingdom
536452,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-08-31 23:55:00,1.85,13454.0,United Kingdom
536452,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2011-08-31 23:55:00,1.61,13454.0,United Kingdom
536452,21915,RED RETROSPOT MINI CASES,1,2011-08-31 23:55:00,7.64,13454.0,United Kingdom
536452,22745,POPPY'S PLAYHOUSE BEDROOM,1,2011-08-31 23:55:00,1.96,13454.0,United Kingdom
536452,22961,JAM MAKING SET PRINTED,1,2011-08-31 23:55:00,1.34,13454.0,United Kingdom
536452,22386,JUMBO BAG PINK POLKADOT,1,2011-08-31 23:55:00,1.83,13454.0,United Kingdom
536453,71053,WHITE METAL LANTERN,1,2011-10-10 23:06:00,3.57,,United Kingdom
536453,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-10-10 23:06:00,2.93,,United Kingdom
536453,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-10-10 23:06:00,2.66,,United Kingdom
536454,22423,REGENCY CAKESTAND 3 TIER,4,2011-03-22 23:37:00,13.89,17455.0,United Kingdom
536454,22326,ROUND SNACK BOXES SET OF 4 WOODLAND,2,2011-03-22 23:37:00,2.94,17455.0,United Kingdom
536454,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-03-22 23:37:00,2.81,17455.0,United Kingdom
536454,22961,JAM MAKING SET PRINTED,2,2011-03-22 23:37:00,1.4,17455.0,United Kingdom
536454,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-03-22 23:37:00,4.48,17455.0,United Kingdom
536455,22633,HAND WARMER UNION JACK,3,2011-04-13 19:11:00,1.88,,United Kingdom
536455,22745,POPPY'S PLAYHOUSE BEDROOM,1,2011-04-13 19:11:00,2.16,,United Kingdom
536455,POST,POSTAGE,1,2011-04-13 19:11:00,17.24,,United Kingdom
536455,22386,JUMBO BAG PINK POLKADOT,2,2011-04-13 19:11:00,1.83,,United Kingdom
536456,22633,HAND WARMER UNION JACK,4,2011-08-30 01:03:00,1.86,13899.0,United Kingdom
536456,22633,HAND WARMER UNION JACK,1,2011-08-30 01:03:00,1.86,13899.0,United Kingdom
536457,22961,JAM MAKING SET PRINTED,1,2011-03-30 17:48:00,1.47,16608.0,United Kingdom
536457,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2011-03-30 17:48:00,5.4,16608.0,United Kingdom
536457,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2011-03-30 17:48:00,3.74,16608.0,United Kingdom
536457,D,Discount,4,2011-03-30 17:48:00,12.76,16608.0,United Kingdom
536458,21915,RED RETROSPOT MINI CASES,3,2011-01-26 16:55:00,7.61,14552.0,Netherlands
536458,84029E,RED WOOLLY HOTTIE WHITE HEART.,24,2011-01-26 16:55:00,3.59,14552.0,Netherlands
536458,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-01-26 16:55:00,3.67,14552.0,Netherlands
536458,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-01-26 16:55:00,2.9,14552.0,Netherlands
536458,22326,ROUND SNACK BOXES SET OF 4 WOODLAND,3,2011-01-26 16:55:00,2.88,14552.0,Netherlands
536458,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,2011-01-26 16:55:00,3.89,14552.0,Netherlands
536459,D,Discount,2,2011-11-06 16:46:00,13.46,17359.0,United Kingdom
536459,22386,JUMBO BAG PINK POLKADOT,1,2011-11-06 16:46:00,2.1,17359.0,United Kingdom
536459,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-11-06 16:46:00,2.69,17359.0,United Kingdom
536460,22326,ROUND SNACK BOXES SET OF 4 WOODLAND,2,2011-11-11 04:23:00,2.93,17101.0,United Kingdom
536460,21212,PACK OF 72 RETROSPOT TINY TINS,2,2011-11-11 04:23:00,0.56,17101.0,United Kingdom
536460,84406B,CREAM CUPID HEARTS COAT HANGER,24,2011-11-11 04:23:00,2.59,17101.0,United Kingdom
536460,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2011-11-11 04:23:00,1.75,17101.0,United Kingdom
536460,71053,WHITE METAL LANTERN,1,2011-11-11 04:23:00,3.13,17101.0,United Kingdom
536461,22632,HAND WARMER RED RETROSPOT,4,2011-04-11 19:49:00,1.85,18164.0,United Kingdom
536461,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,2011-04-11 19:49:00,5.11,18164.0,United Kingdom
536461,D,Discount,4,2011-04-11 19:49:00,12.65,18164.0,United Kingdom
536461,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-04-11 19:49:00,3.49,18164.0,United Kingdom
536461,22310,IVORY KNITTED MUG COSY,1,2011-04-11 19:49:00,1.69,18164.0,United Kingdom
536462,21915,RED RETROSPOT MINI CASES,1,2010-12-18 23:17:00,7.25,16429.0,United Kingdom
536462,23209,LUNCH BAG VINTAGE DOILY,1,2010-12-18 23:17:00,1.59,16429.0,United Kingdom
536462,23209,LUNCH BAG VINTAGE DOILY,3,2010-12-18 23:17:00,1.51,16429.0,United Kingdom
536463,22632,HAND WARMER RED RETROSPOT,6,2011-06-17 17:16:00,1.83,,United Kingdom
536463,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-06-17 17:16:00,3.9,,United Kingdom
536463,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-06-17 17:16:00,1.85,,United Kingdom
536463,22326,ROUND SNACK BOXES SET OF 4 WOODLAND,3,2011-06-17 17:16:00,3.0,,United Kingdom
536463,84029E,RED WOOLLY HOTTIE WHITE HEART.,3,2011-06-17 17:16:00,4.07,,United Kingdom
536463,22632,HAND WARMER RED RETROSPOT,1,2011-06-17 17:16:00,1.97,,United Kingdom
536464,22386,JUMBO BAG PINK POLKADOT,1,2011-02-06 20:27:00,1.85,13467.0,United Kingdom
536464,71053,WHITE METAL LANTERN,3,2011-02-06 20:27:00,3.28,13467.0,United Kingdom
536464,POST,POSTAGE,1,2011-02-06 20:27:00,19.32,13467.0,United Kingdom
536465,22386,JUMBO BAG PINK POLKADOT,24,2011-10-15 02:24:00,1.89,13757.0,United Kingdom
536465,POST,POSTAGE,12,2011-10-15 02:24:00,16.23,13757.0,United Kingdom
536465,22745,POPPY'S PLAYHOUSE BEDROOM,3,2011-10-15 02:24:00,2.03,13757.0,United Kingdom
536465,21915,RED RETROSPOT MINI CASES,4,2011-10-15 02:24:00,8.44,13757.0,United Kingdom
536465,21212,PACK OF 72 RETROSPOT TINY TINS,1,2011-10-15 02:24:00,0.6,13757.0,United Kingdom
536465,22310,IVORY KNITTED MUG COSY,3,2011-10-15 02:24:00,1.49,13757.0,United Kingdom
536466,22326,ROUND SNACK BOXES SET OF 4 WOODLAND,1,2011-11-30 01:43:00,2.86,17661.0,United Kingdom
536466,22310,IVORY KNITTED MUG COSY,1,2011-11-30 01:43:00,1.58,17661.0,United Kingdom
536466,21915,RED RETROSPOT MINI CASES,12,2011-11-30 01:43:00,7.54,17661.0,United Kingdom
536467,22310,IVORY KNITTED MUG COSY,4,2011-04-11 19:12:00,1.52,15046.0,United Kingdom
536467,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-04-11 19:12:00,2.61,15046.0,United Kingdom
536467,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-04-11 19:12:00,3.57,15046.0,United Kingdom
536467,71053,WHITE METAL LANTERN,1,2011-04-11 19:12:00,3.06,15046.0,United Kingdom
536468,21915,RED RETROSPOT MINI CASES,1,2011-03-23 23:48:00,8.37,15146.0,United Kingdom
536468,22633,HAND WARMER UNION JACK,12,2011-03-23 23:48:00,1.72,15146.0,United Kingdom
536468,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-03-23 23:48:00,4.11,15146.0,United Kingdom
536468,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2011-03-23 23:48:00,1.67,15146.0,United Kingdom
536468,D,Discount,4,2011-03-23 23:48:00,12.6,15146.0,United Kingdom
536469,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-09-09 22:51:00,2.09,16115.0,United Kingdom
536469,22386,JUMBO BAG PINK POLKADOT,48,2011-09-09 22:51:00,2.12,16115.0,United Kingdom
536469,22310,IVORY KNITTED MUG COSY,4,2011-09-09 22:51:00,1.7,16115.0,United Kingdom
536469,23209,LUNCH BAG VINTAGE DOILY,12,2011-09-09 22:51:00,1.52,16115.0,United Kingdom
536470,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2011-02-03 02:05:00,3.51,14462.0,United Kingdom
536471,84029E,RED WOOLLY HOTTIE WHITE HEART.,3,2011-10-04 17:45:00,3.72,12891.0,United Kingdom
536471,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2011-10-04 17:45:00,4.83,12891.0,United Kingdom
536471,23209,LUNCH BAG VINTAGE DOILY,3,2011-10-04 17:45:00,1.71,12891.0,United Kingdom
536471,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-10-04 17:45:00,1.71,12891.0,United Kingdom
536471,21915,RED RETROSPOT MINI CASES,1,2011-10-04 17:45:00,7.59,12891.0,United Kingdom
536471,22632,HAND WARMER RED RETROSPOT,2,2011-10-04 17:45:00,1.76,12891.0,United Kingdom
536472,84406B,CREAM CUPID HEARTS COAT HANGER,1,2010-12-24 00:15:00,2.99,13293.0,United Kingdom
536472,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2010-12-24 00:15:00,4.03,13293.0,United Kingdom
536472,22961,JAM MAKING SET PRINTED,1,2010-12-24 00:15:00,1.45,13293.0,United Kingdom
536473,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-06-30 20:18:00,8.36,14838.0,United Kingdom
536473,22632,HAND WARMER RED RETROSPOT,4,2011-06-30 20:18:00,1.77,14838.0,United Kingdom
536473,21915,RED RETROSPOT MINI CASES,3,2011-06-30 20:18:00,7.6,14838.0,United Kingdom
536473,22633,HAND WARMER UNION JACK,1,2011-06-30 20:18:00,1.91,14838.0,United Kingdom
536473,POST,POSTAGE,2,2011-06-30 20:18:00,19.72,14838.0,United Kingdom
536474,84969,BOX OF 6 ASSORTED PINK TEACUPS,4,2011-07-30 02:30:00,4.61,16589.0,United Kingdom
536474,22632,HAND WARMER RED RETROSPOT,6,2011-07-30 02:30:00,1.7,16589.0,United Kingdom
536474,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-07-30 02:30:00,2.69,16589.0,United Kingdom
536474,22632,HAND WARMER RED RETROSPOT,1,2011-07-30 02:30:00,1.88,16589.0,United Kingdom
536474,22386,JUMBO BAG PINK POLKADOT,1,2011-07-30 02:30:00,1.99,16589.0,United Kingdom
536475,D,Discount,1,2011-01-07 17:09:00,12.82,15170.0,United Kingdom
536475,22386,JUMBO BAG PINK POLKADOT,1,2011-01-07 17:09:00,1.93,15170.0,United Kingdom
536475,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-01-07 17:09:00,2.41,15170.0,United Kingdom
536475,POST,POSTAGE,1,2011-01-07 17:09:00,18.39,15170.0,United Kingdom
536475,22423,REGENCY CAKESTAND 3 TIER,4,2011-01-07 17:09:00,12.07,15170.0,United Kingdom
536475,22386,JUMBO BAG PINK POLKADOT,3,2011-01-07 17:09:00,2.0,15170.0,United Kingdom
536476,21915,RED RETROSPOT MINI CASES,1,2011-07-20 18:08:00,7.51,17457.0,United Kingdom
536477,22423,REGENCY CAKESTAND 3 TIER,2,2010-12-09 20:13:00,13.53,12787.0,United Kingdom
536477,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2010-12-09 20:13:00,5.34,12787.0,United Kingdom
536477,21212,PACK OF 72 RETROSPOT TINY TINS,1,2010-12-09 20:13:00,0.57,12787.0,United Kingdom
536477,22326,ROUND SNACK BOXES SET OF 4 WOODLAND,4,2010-12-09 20:13:00,2.96,12787.0,United Kingdom
536477,84969,BOX OF 6 ASSORTED PINK TEACUPS,1,2010-12-09 20:13:00,4.25,12787.0,United Kingdom
536477,22745,POPPY'S PLAYHOUSE BEDROOM,1,2010-12-09 20:13:00,2.28,12787.0,United Kingdom
536478,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-02-16 01:07:00,2.67,,United Kingdom
536479,22961,JAM MAKING SET PRINTED,1,2011-03-06 22:10:00,1.48,12359.0,United Kingdom
536480,D,Discount,1,2011-01-10 19:39:00,13.83,,United Kingdom
536481,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2010-12-30 02:10:00,5.39,12608.0,United Kingdom
536482,22310,IVORY KNITTED MUG COSY,1,2011-05-29 23:54:00,1.81,17762.0,United Kingdom
536482,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,2011-05-29 23:54:00,5.29,17762.0,United Kingdom
536482,22310,IVORY KNITTED MUG COSY,12,2011-05-29 23:54:00,1.59,17762.0,United Kingdom
536482,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-05-29 23:54:00,3.88,17762.0,United Kingdom
536483,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2011-07-10 23:07:00,4.7,,United Kingdom
536483,22423,REGENCY CAKESTAND 3 TIER,1,2011-07-10 23:07:00,12.68,,United Kingdom
536483,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2011-07-10 23:07:00,1.73,,United Kingdom
536483,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-07-10 23:07:00,1.71,,United Kingdom
536483,21212,PACK OF 72 RETROSPOT TINY TINS,1,2011-07-10 23:07:00,0.52,,United Kingdom
536483,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2011-07-10 23:07:00,3.71,,United Kingdom
536484,22386,JUMBO BAG PINK POLKADOT,4,2011-07-09 17:40:00,2.12,13754.0,Germany
536484,22386,JUMBO BAG PINK POLKADOT,12,2011-07-09 17:40:00,2.13,13754.0,Germany
536484,22961,JAM MAKING SET PRINTED,2,2011-07-09 17:40:00,1.52,13754.0,Germany
536484,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2011-07-09 17:40:00,3.77,13754.0,Germany
536485,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-07-03 03:27:00,4.02,,United Kingdom
536485,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2011-07-03 03:27:00,3.61,,United Kingdom
536485,23209,LUNCH BAG VINTAGE DOILY,4,2011-07-03 03:27:00,1.77,,United Kingdom
536485,21915,RED RETROSPOT MINI CASES,1,2011-07-03 03:27:00,7.79,,United Kingdom
536485,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2011-07-03 03:27:00,4.0,,United Kingdom
536486,22752,SET 7 BABUSHKA NESTING BOXES,4,2011-07-11 19:05:00,8.27,,United Kingdom
536487,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2010-12-05 20:52:00,1.67,16703.0,United Kingdom
536488,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-11-24 23:20:00,1.95,14839.0,United Kingdom
536488,71053,WHITE METAL LANTERN,4,2011-11-24 23:20:00,3.24,14839.0,United Kingdom
536488,22310,IVORY KNITTED MUG COSY,12,2011-11-24 23:20:00,1.73,14839.0,United Kingdom
536488,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-11-24 23:20:00,7.51,14839.0,United Kingdom
536488,84969,BOX OF 6 ASSORTED PINK TEACUPS,4,2011-11-24 23:20:00,4.34,14839.0,United Kingdom
536489,22423,REGENCY CAKESTAND 3 TIER,24,2010-12-11 03:11:00,13.2,17860.0,United Kingdom
536490,21915,RED RETROSPOT MINI CASES,3,2011-02-22 17:14:00,7.6,18219.0,United Kingdom
536490,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-02-22 17:14:00,2.17,18219.0,United Kingdom
536490,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-02-22 17:14:00,3.86,18219.0,United Kingdom
536491,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2011-01-25 00:30:00,3.73,14780.0,United Kingdom
536491,22423,REGENCY CAKESTAND 3 TIER,1,2011-01-25 00:30:00,14.01,14780.0,United Kingdom
536491,22745,POPPY'S PLAYHOUSE BEDROOM,2,2011-01-25 00:30:00,2.12,14780.0,United Kingdom
536491,22632,HAND WARMER RED RETROSPOT,3,2011-01-25 00:30:00,1.71,14780.0,United Kingdom
536492,D,Discount,1,2011-11-19 03:16:00,12.67,15974.0,France
536492,21915,RED RETROSPOT MINI CASES,1,2011-11-19 03:16:00,7.16,15974.0,France
536492,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2011-11-19 03:16:00,3.51,15974.0,France
536493,22386,JUMBO BAG PINK POLKADOT,2,2011-04-12 17:49:00,1.89,,United Kingdom
536493,22386,JUMBO BAG PINK POLKADOT,3,2011-04-12 17:49:00,1.76,,United Kingdom
536493,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2011-04-12 17:49:00,1.55,,United Kingdom
536494,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2011-01-26 00:34:00,3.53,12491.0,United Kingdom
536494,22386,JUMBO BAG PINK POLKADOT,4,2011-01-26 00:34:00,2.04,12491.0,United Kingdom
536494,21915,RED RETROSPOT MINI CASES,1,2011-01-26 00:34:00,8.54,12491.0,United Kingdom
536494,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-01-26 00:34:00,2.72,12491.0,United Kingdom
536494,23209,LUNCH BAG VINTAGE DOILY,1,2011-01-26 00:34:00,1.59,12491.0,United Kingdom
536494,84969,BOX OF 6 ASSORTED PINK TEACUPS,3,2011-01-26 00:34:00,3.89,12491.0,United Kingdom
536495,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2011-09-26 01:10:00,1.57,13847.0,United Kingdom
536496,21915,RED RETROSPOT MINI CASES,6,2011-10-01 17:26:00,7.19,17520.0,United Kingdom
536497,22326,ROUND SNACK BOXES SET OF 4 WOODLAND,1,2011-09-19 22:32:00,2.94,17982.0,United Kingdom
536497,22310,IVORY KNITTED MUG COSY,1,2011-09-19 22:32:00,1.63,17982.0,United Kingdom
536497,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-09-19 22:32:00,4.44,17982.0,United Kingdom
536497,22386,JUMBO BAG PINK POLKADOT,1,2011-09-19 22:32:00,2.11,17982.0,United Kingdom
536497,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-09-19 22:32:00,3.42,17982.0,United Kingdom
536498,21915,RED RETROSPOT MINI CASES,3,2011-04-24 22:48:00,8.62,16694.0,United Kingdom
536498,22633,HAND WARMER UNION JACK,3,2011-04-24 22:48:00,1.89,16694.0,United Kingdom
536498,22961,JAM MAKING SET PRINTED,3,2011-04-24 22:48:00,1.51,16694.0,United Kingdom
536498,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-04-24 22:48:00,2.49,16694.0,United Kingdom
536499,22326,ROUND SNACK BOXES SET OF 4 WOODLAND,1,2011-02-27 21:44:00,2.76,16626.0,United Kingdom
536499,22310,IVORY KNITTED MUG COSY,1,2011-02-27 21:44:00,1.75,16626.0,United Kingdom
536499,22310,IVORY KNITTED MUG COSY,2,2011-02-27 21:44:00,1.72,16626.0,United Kingdom
536499,71053,WHITE METAL LANTERN,2,2011-02-27 21:44:00,3.5,16626.0,United Kingdom
536499,22632,HAND WARMER RED RETROSPOT,1,2011-02-27 21:44:00,1.91,16626.0,United Kingdom
536500,22423,REGENCY CAKESTAND 3 TIER,2,2011-05-05 21:26:00,13.97,16319.0,United Kingdom
536501,22745,POPPY'S PLAYHOUSE BEDROOM,2,2011-07-24 01:58:00,2.11,13937.0,United Kingdom
536502,21212,PACK OF 72 RETROSPOT TINY TINS,3,2011-12-08 21:49:00,0.54,15330.0,United Kingdom
536502,22423,REGENCY CAKESTAND 3 TIER,1,2011-12-08 21:49:00,12.7,15330.0,United Kingdom
536503,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2011-05-01 22:49:00,3.74,13929.0,United Kingdom
536503,22961,JAM MAKING SET PRINTED,2,2011-05-01 22:49:00,1.47,13929.0,United Kingdom
536504,22386,JUMBO BAG PINK POLKADOT,1,2011-11-30 16:44:00,2.1,13153.0,United Kingdom
536504,23209,LUNCH BAG VINTAGE DOILY,1,2011-11-30 16:44:00,1.77,13153.0,United Kingdom
536505,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-05-30 23:53:00,8.02,17661.0,United Kingdom
536505,71053,WHITE METAL LANTERN,4,2011-05-30 23:53:00,3.06,17661.0,United Kingdom
536505,22745,POPPY'S PLAYHOUSE BEDROOM,1,2011-05-30 23:53:00,2.3,17661.0,United Kingdom
536505,22326,ROUND SNACK BOXES SET OF 4 WOODLAND,6,2011-05-30 23:53:00,3.2,17661.0,United Kingdom
536505,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2011-05-30 23:53:00,3.95,17661.0,United Kingdom
536506,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2011-05-24 21:51:00,3.77,14911.0,United Kingdom
536506,D,Discount,1,2011-05-24 21:51:00,12.83,14911.0,United Kingdom
536506,22748,POPPY'S PLAYHOUSE KITCHEN,2,2011-05-24 21:51:00,2.09,14911.0,United Kingdom
536506,22745,POPPY'S PLAYHOUSE BEDROOM,2,2011-05-24 21:51:00,2.11,14911.0,United Kingdom
536507,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-09-05 23:25:00,2.15,12896.0,Germany
536507,22423,REGENCY CAKESTAND 3 TIER,3,2011-09-05 23:25:00,12.18,12896.0,Germany
536507,22310,IVORY KNITTED MUG COSY,3,2011-09-05 23:25:00,1.55,12896.0,Germany
536507,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-09-05 23:25:00,2.26,12896.0,Germany
536507,84029E,RED WOOLLY HOTTIE WHITE HEART.,3,2011-09-05 23:25:00,3.65,12896.0,Germany
